29.9094388,26.5500056,6797334.6,-12228.8191,1829.8393,-41801.5998
30.5521969,26.625673,6797420.54,-12475.2916,1833.3282,-41604.9342
31.1950491,26.6969559,6797507.99,-12723.3933,1836.0498,-41404.2702
31.8379891,26.7641216,6797596.92,-12974.0752,1838.6828,-41198.9729
32.4810109,26.8274161,6797687.31,-13227.4395,1839.9755,-40988.8652
33.1241092,26.8870667,6797779.14,-13483.7256,1841.224,-40773.1013
33.767279,26.9432836,6797872.37,-13742.4909,1842.3323,-40551.4882
34.4105154,26.9962611,6797966.99,-14004.4425,1842.2628,-40323.2788
35.0538142,27.0461796,6798062.97,-14268.4188,1841.7513,-40088.4016
35.6971713,27.0932066,6798160.29,-14534.1554,1840.5183,-39846.4851
36.340583,27.1374975,6798258.91,-14801.6507,1838.6192,-39597.4676
36.9840457,27.1791975,6798358.81,-15070.7491,1836.0978,-39341.382
37.6275561,27.2184416,6798459.97,-15341.0467,1833.234,-39078.4974
38.2711111,27.2553558,6798562.36,-15612.6257,1829.8202,-38808.7248
38.9147078,27.2900581,6798665.95,-15885.8566,1825.8492,-38531.9826
39.5583436,27.3226587,6798770.72,-16160.3624,1821.8526,-38248.1291
40.2020157,27.3532608,6798876.63,-16436.8148,1818.2513,-37956.9685
40.8457219,27.3819613,6798983.66,-16714.4992,1814.2137,-37658.5095
41.4894597,27.4088511,6799091.79,-16993.6176,1809.875,-37352.3986
42.1332272,27.4340156,6799200.97,-17274.6117,1805.759,-37038.1962
42.7770222,27.4575351,6799311.19,-17557.3492,1801.5633,-36715.768
43.4208428,27.4794854,6799422.41,-17841.6589,1796.9376,-36384.7869
44.0646872,27.4999376,6799534.62,-18127.31,1792.0261,-36044.9435
44.7085537,27.5189591,6799647.77,-18414.0249,1786.4684,-35696.1987
45.3524405,27.5366134,6799761.84,-18702.0005,1780.8299,-35338.2368
45.9963463,27.5529604,6799876.81,-18990.6096,1775.3743,-34971.0894
46.6402693,27.568057,6799992.63,-19280.1217,1770.0471,-34594.4588
47.2842084,27.581957,6800109.29,-19570.6844,1764.5645,-34207.9922
47.928162,27.5947111,6800226.76,-19861.7934,1759.2669,-33811.5001
48.5721289,27.6063679,6800345,-20153.5225,1754.0138,-33404.6966
49.2161078,27.616973,6800463.99,-20445.5049,1748.6108,-32987.4363
49.8600977,27.62657,6800583.69,-20737.2613,1743.4068,-32559.4186
50.5040972,27.6352004,6800704.08,-21028.6842,1738.0807,-32120.4407
51.1481054,27.6429034,6800825.13,-21319.3922,1733.2339,-31670.4951
51.7921212,27.6497165,6800946.81,-21609.5027,1728.0867,-31209.2668
52.4361435,27.6556755,6801069.09,-21898.2685,1723.0702,-30736.9114
53.0801714,27.6608143,6801191.95,-22185.6504,1717.9847,-30253.146
53.724204,27.6651655,6801315.36,-22471.0128,1712.8568,-29758.1308
54.3682404,27.6687601,6801439.29,-22754.6045,1707.705,-29251.3745
55.0122797,27.6716276,6801563.72,-23035.9062,1702.4973,-28732.7853
55.6563212,27.6737963,6801688.62,-23314.3196,1697.3073,-28202.1956
56.3003639,27.6752935,6801813.96,-23589.7381,1691.7359,-27659.674
56.9444073,27.6761449,6801939.72,-23861.3664,1686.1669,-27105.3844
57.5884506,27.6763755,6802065.87,-24129.1575,1679.8616,-26539.1919
58.232493,27.6760091,6802192.38,-24392.6454,1673.3458,-25961.1711
58.8765339,27.6750685,6802319.21,-24651.5549,1666.5047,-25371.4543
59.5205726,27.6735757,6802446.35,-24905.5489,1659.4078,-24769.9066
60.1646085,27.6715518,6802573.75,-25154.2224,1652.0532,-24156.5748
60.8086409,27.669017,6802701.4,-25396.9708,1644.3411,-23531.5016
61.4526693,27.6659908,6802829.25,-25633.6231,1636.2552,-22894.6126
62.0966929,27.662492,6802957.29,-25863.4452,1627.8741,-22246.0802
62.7407113,27.6585387,6803085.49,-26085.8289,1618.8496,-21586.3883
63.3847239,27.6541483,6803213.82,-26300.4924,1609.347,-20915.3587
64.0287301,27.6493376,6803342.24,-26506.6369,1599.3832,-20233.6352
64.6727295,27.6441228,6803470.74,-26704.0695,1588.8194,-19541.364
65.3167214,27.6385195,6803599.29,-26892.2796,1577.4513,-18839.0227
65.9607054,27.632543,6803727.85,-27070.8283,1565.3633,-18126.7592
66.6046809,27.6262079,6803856.41,-27239.0513,1552.4138,-17405.2856
67.2486476,27.6195284,6803984.92,-27396.6909,1538.7103,-16674.7676
67.8926049,27.6125181,6804113.38,-27543.4651,1524.1526,-15935.9066
68.5365524,27.6051904,6804241.75,-27678.9512,1508.4783,-15189.2424
69.1804896,27.5975582,6804370,-27802.7961,1491.8083,-14435.248
69.8244161,27.5896341,6804498.12,-27914.5555,1474.0618,-13674.4473
70.4683315,27.5814301,6804626.07,-28013.9729,1455.4098,-12907.3417
71.1122353,27.5729581,6804753.83,-28100.5087,1435.6876,-12134.5359
71.7561271,27.5642297,6804881.37,-28173.8781,1415.1369,-11356.9028
72.4000065,27.555256,6805008.68,-28234.0116,1393.5308,-10574.8346
73.0438732,27.546048,6805135.72,-28280.6676,1370.7897,-9788.9973
73.6877267,27.5366163,6805262.47,-28313.5923,1346.8076,-9000.4495
74.3315667,27.5269712,6805388.92,-28332.8091,1321.7049,-8209.2502
74.9753928,27.5171229,6805515.03,-28337.9482,1295.1856,-7416.5638
75.6192046,27.5070814,6805640.78,-28328.8986,1267.3736,-6622.6215
76.2630017,27.4968562,6805766.15,-28305.4062,1238.4512,-5828.5389
76.9067839,27.486457,6805891.13,-28267.5205,1208.1174,-5034.8845
77.5505507,27.475893,6806015.68,-28214.8877,1176.2845,-4242.3118
78.1943019,27.4651733,6806139.79,-28147.583,1143.433,-3451.5504
78.8380371,27.4543068,6806263.43,-28065.4802,1109.0951,-2663.6267
79.4817559,27.4433025,6806386.59,-27968.5937,1073.1178,-1879.2625
80.1254581,27.4321688,6806509.24,-27856.8612,1035.7816,-1099.4698
80.7691433,27.4209144,6806631.37,-27730.3901,996.9781,-324.7553
81.4128113,27.4095475,6806752.95,-27589.217,956.4111,443.5156
82.0564616,27.3980765,6806873.98,-27433.7427,914.0737,1204.8499
82.7000941,27.3865095,6806994.42,-27264.1721,870.1485,1958.3478
83.3437085,27.3748546,6807114.26,-27080.8587,824.5578,2703.0459
83.9873043,27.3631196,6807233.48,-26884.2032,777.2699,3438.4277
84.6308815,27.3513126,6807352.06,-26674.7133,728.2508,4163.7352
85.2744396,27.3394413,6807469.99,-26452.6613,677.5197,4878.1209
85.9179783,27.3275134,6807587.26,-26218.2996,625.0995,5581.3727
86.5614976,27.3155366,6807703.83,-25972.3165,571.3254,6272.7644
87.2049969,27.3035186,6807819.7,-25715.0429,515.7668,6951.8526
87.8484762,27.291467,6807934.85,-25446.7632,458.5032,7618.2138
88.4919351,27.2793892,6808049.27,-25167.6743,399.6752,8271.6321
89.1353733,27.2672929,6808162.94,-24878.1343,338.8149,8911.0333
89.7787907,27.2551855,6808275.84,-24578.5504,276.3059,9536.2232
90.4221869,27.2430745,6808387.96,-24269.3329,211.9447,10146.2776
91.0655617,27.2309674,6808499.29,-23951.0518,145.7022,10740.7969
91.7089148,27.2188718,6808609.81,-23624.0327,77.7797,11319.3104
92.3522461,27.2067951,6808719.52,-23288.9488,8.1073,11881.0671
92.9955553,27.1947449,6808828.39,-22946.3735,-63.5926,12425.7403
93.638842,27.1827286,6808936.41,-22596.8834,-136.945,12952.8467
94.2821062,27.1707539,6809043.58,-22241.2509,-212.3015,13462.0119
94.9253475,27.1588284,6809149.89,-21880.2515,-289.4406,13952.677
95.5685658,27.1469598,6809255.31,-21514.576,-368.6833,14424.9678
96.2117607,27.1351557,6809359.85,-21145.4005,-449.4243,14878.0794
96.8549322,27.1234241,6809463.48,-20773.1091,-531.6978,15312.2868
97.4980798,27.1117726,6809566.21,-20398.5565,-615.8373,15727.5675
98.1412035,27.1002094,6809668.01,-20022.2776,-701.5837,16124.0318
98.7843029,27.0887425,6809768.89,-19645.2636,-788.8028,16501.4628
99.4273779,27.0773799,6809868.82,-19268.1582,-877.5753,16859.9502
100.0704282,27.0661299,6809967.81,-18891.8039,-968.0349,17199.5708
100.7134537,27.0550009,6810065.84,-18516.9336,-1060.0459,17520.789
101.3564539,27.0440014,6810162.9,-18144.5081,-1153.5705,17823.5147
101.9994289,27.03314,6810259,-17774.8079,-1248.4715,18108.4111
102.6423782,27.0224256,6810354.11,-17408.2039,-1344.7568,18376.1474
103.2853017,27.0118669,6810448.24,-17045.7427,-1442.7273,18626.4361
103.9281992,27.0014732,6810541.38,-16687.6438,-1541.9232,18859.9089
104.5710704,26.9912537,6810633.52,-16334.7367,-1642.1717,19076.8589
105.213915,26.9812179,6810724.66,-15987.6863,-1744.0306,19277.5693
105.856733,26.9713755,6810814.79,-15646.8243,-1846.9048,19462.619
106.4995239,26.9617364,6810903.91,-15312.6821,-1950.8271,19632.4802
107.1422877,26.9523107,6810992.01,-14985.9801,-2055.6623,19787.5269
107.785024,26.9431088,6811079.09,-14667.1675,-2161.7839,19928.7547
108.4277327,26.9341412,6811165.15,-14356.6722,-2268.9149,20056.6619
109.0704134,26.925419,6811250.19,-14054.8974,-2376.5303,20171.8792
109.713066,26.9169532,6811334.19,-13762.0264,-2485.0833,20275.2086
110.3556901,26.9087554,6811417.17,-13478.3407,-2594.3987,20367.2004
110.9982856,26.9008373,6811499.11,-13204.3049,-2704.1843,20448.3788
111.6408521,26.8932112,6811580.01,-12940.1391,-2814.5819,20519.5892
112.2833895,26.8858895,6811659.88,-12686.3642,-2925.2346,20581.2898
112.9258974,26.8788851,6811738.72,-12442.7054,-3035.9878,20634.6264
113.5683756,26.8722113,6811816.51,-12209.4065,-3147.4883,20680.1805
114.2108238,26.8658818,6811893.27,-11986.7651,-3259.1147,20718.7791
114.8532418,26.8599106,6811968.98,-11774.6944,-3371.22,20751.1269
115.4956291,26.8543126,6812043.66,-11573.2917,-3483.6829,20777.9553
116.1379856,26.8491027,6812117.3,-11382.6382,-3596.1548,20799.9692
116.7803109,26.8442965,6812189.9,-11202.6921,-3708.9434,20817.9515
117.4226046,26.8399103,6812261.47,-11033.3531,-3821.7252,20832.6472
118.0648666,26.8359608,6812332,-10874.4821,-3934.3478,20844.7511
118.7070963,26.8324654,6812401.5,-10725.8087,-4047.1845,20854.9186
119.3492936,26.8294422,6812469.97,-10587.4054,-4159.7297,20863.6609
119.9914579,26.8269097,6812537.41,-10458.8724,-4271.7705,20871.7428
120.6335889,26.8248875,6812603.82,-10340.0176,-4383.5605,20879.6006
121.2756863,26.8233958,6812669.22,-10230.4749,-4495.4207,20887.6965
121.9177495,26.8224556,6812733.6,-10130.0058,-4606.9145,20896.6387
122.5597783,26.8220886,6812796.97,-10038.6153,-4718.108,20906.8942
123.2017721,26.8223178,6812859.34,-9955.9849,-4828.8464,20918.9713
123.8437305,26.8231669,6812920.71,-9881.7512,-4939.1365,20933.5109
124.485653,26.8246605,6812981.08,-9815.701,-5048.878,20950.8974
125.1275392,26.8268247,6813040.47,-9757.3325,-5157.7863,20971.405
125.7693885,26.8296862,6813098.87,-9706.1661,-5266.1987,20995.3498
126.4112004,26.8332734,6813156.3,-9662.0195,-5374.3166,21022.963
127.0529744,26.8376158,6813212.76,-9624.5178,-5481.9359,21054.5171
127.6947097,26.8427441,6813268.26,-9593.5513,-5588.9311,21090.2304
128.3364059,26.8486908,6813322.8,-9569.1428,-5694.7967,21130.4586
128.9780623,26.8554897,6813376.39,-9550.7223,-5800.4618,21175.1665
129.6196781,26.8631763,6813429.03,-9538.2526,-5905.6873,21224.8212
130.2612526,26.8717879,6813480.73,-9531.566,-6010.1422,21279.4909
130.9027852,26.8813637,6813531.5,-9530.2143,-6113.9128,21339.5297
131.5442749,26.8919448,6813581.35,-9533.9232,-6217.0534,21405.2355
132.1857208,26.9035745,6813630.28,-9542.6563,-6319.7537,21476.7045
132.8271222,26.9162984,6813678.29,-9556.0396,-6421.6973,21554.2715
133.468478,26.9301646,6813725.41,-9573.8677,-6523.3154,21638.1975
134.1097873,26.9452236,6813771.63,-9595.8827,-6624.4019,21728.7086
134.7510488,26.9615288,6813816.97,-9621.7747,-6725.0587,21826.1359
135.3922616,26.9791368,6813861.42,-9651.1686,-6824.9809,21930.6457
136.0334244,26.998107,6813905.01,-9683.6574,-6924.3955,22042.33
136.6745359,27.0185027,6813947.73,-9718.7866,-7023.5721,22161.2604
137.3155946,27.0403907,6813989.6,-9756.5811,-7121.8726,22287.4874
137.9565993,27.0638416,6814030.62,-9796.5734,-7219.5375,22421.1489
138.5975483,27.0889307,6814070.8,-9838.4666,-7316.6565,22562.1566
139.2384399,27.1157377,6814110.16,-9881.8593,-7413.1104,22710.7996
139.8792723,27.1443474,6814148.69,-9926.5663,-7508.7095,22867.0395
140.5200438,27.17485,6814186.41,-9972.4934,-7603.835,23030.7374
141.1607521,27.2073415,6814223.32,-10019.4267,-7698.5448,23201.9863
141.8013952,27.2419244,6814259.44,-10067.0755,-7792.6663,23380.8903
142.4419708,27.278708,6814294.76,-10115.0476,-7886.4029,23567.5866
143.0824762,27.3178091,6814329.31,-10163.2867,-7979.6972,23762.0424
143.7229089,27.3593527,6814363.09,-10211.6354,-8072.1935,23964.2066
144.3632659,27.4034727,6814396.11,-10259.3922,-8164.4498,24174.1374
145.0035441,27.4503126,6814428.38,-10306.0319,-8255.8573,24392.2264
145.6437402,27.5000265,6814459.9,-10351.5637,-8347.148,24617.939
146.2838504,27.5527803,6814490.69,-10395.7859,-8438.0628,24851.4102
146.923871,27.6087525,6814520.75,-10438.177,-8528.1065,25092.6948
147.5637977,27.6681353,6814550.1,-10478.8756,-8617.5435,25341.3422
148.2036259,27.7311367,6814578.74,-10516.9955,-8705.7133,25597.7104
148.8433505,27.7979812,6814606.68,-10552.6392,-8793.7228,25861.2255
149.4829663,27.8689123,6814633.94,-10586.0133,-8881.7785,26131.48
150.1224672,27.944194,6814660.51,-10614.5711,-8968.917,26409.5358
150.761847,28.0241133,6814686.41,-10639.1192,-9055.3845,26695.1135
151.4010985,28.1089825,6814711.65,-10663.2618,-9142.2552,26985.8848
152.0402141,28.1991425,6814736.23,-10683.3478,-9226.5379,27284.5657
152.6791853,28.2949654,6814760.17,-10699.5075,-9312.3675,27589.491
153.3180031,28.3968591,6814783.47,-10710.3922,-9398.9779,27901.4377
153.9566572,28.505271,6814806.14,-10716.21,-9483.3251,28221.1036
154.5951364,28.620693,6814828.19,-10719.4757,-9567.3591,28546.6085
155.2334284,28.7436673,6814849.62,-10718.0699,-9651.0969,28878.562
155.8715194,28.8747933,6814870.45,-10710.055,-9732.6301,29218.027
156.5093944,29.0147344,6814890.68,-10696.0498,-9815.552,29563.2881
157.1470363,29.1642276,6814910.32,-10673.9161,-9899.627,29915.0061
157.7844263,29.3240938,6814929.38,-10643.5156,-9985.1234,30272.3868
158.4215433,29.4952498,6814947.86,-10610.3001,-10062.1578,30636.4653
159.0583636,29.6787225,6814965.76,-10571.1044,-10140.1238,31004.963
159.6948605,29.8756666,6814983.11,-10521.1702,-10225.5027,31377.021
160.3310037,30.0873841,6814999.89,-10457.4914,-10312.568,31755.2043
160.966759,30.3153489,6815016.12,-10411.29,-10344.3898,32147.555
161.6020875,30.5612362,6815031.8,-10351.2117,-10400.7372,32538.1516
162.2369446,30.8269572,6815046.94,-10225.3634,-10558.7783,32917.8727
162.871279,31.1147019,6815061.55,-10103.1623,-10684.5127,33306.0403
163.5050319,31.4269921,6815075.62,-9982.1553,-10738.5677,33715.3518
164.1381346,31.7667452,6815089.17,-9849.3685,-10820.2837,34117.5158
164.7705074,32.1373546,6815102.19,-9689.5184,-10926.8644,34517.1886
165.4020567,32.5427897,6815114.7,-9523.0918,-10998.9809,34926.8046
166.0326721,32.9877214,6815126.7,-9304.9567,-11153.243,35321.1402
166.6622223,33.4776826,6815138.2,-9075.416,-11261.8568,35728.7526
167.2905505,34.019273,6815149.19,-8857.4441,-11338.0074,36139.2523
167.9174671,34.6204239,6815159.69,-8611.6449,-11437.4017,36544.7934
168.5427419,35.2907455,6815169.7,-8327.6138,-11576.005,36941.6898
169.166092,36.0419847,6815179.22,-8029.4367,-11676.5953,37347.4884
169.7871661,36.8886375,6815188.26,-7693.0966,-11821.5182,37740.4885
170.4055237,37.8487766,6815196.82,-7327.6889,-11945.6328,38137.8001
171.0206049,38.9451854,6815204.91,-6887.744,-12099.8999,38530.4005
171.6316886,40.2069302,6815212.53,-6456.2589,-12232.8429,38917.6874
172.2378319,41.6715665,6815219.68,-5953.6065,-12356.8574,39308.1116
172.8377818,43.3882731,6815226.36,-5394.6685,-12455.6278,39702.2109
173.429843,45.42234,6815232.58,-4777.3224,-12499.4789,40107.509
174.0116764,47.8616177,6815238.34,-4015.1879,-12652.7055,40478.364
174.5799887,50.8257125,6815243.65,-3168.456,-12759.3354,40850.3431
175.1300453,54.4786773,6815248.5,-2151.0044,-12844.4014,41214.7564
175.6549091,59.0449861,6815252.9,-931.7113,-12852.6817,41576.7338
176.1442795,64.8245543,6815256.85,525.8476,-12748.7667,41928.486
176.5828746,72.190163,6815260.36,2299.7401,-12378.159,42285.8272
176.9487211,81.5217188,6815263.41,4421.9084,-11612.0506,42633.7968
177.2130221,92.9965392,6815266.02,6724.2801,-10250.7195,42973.9215
177.3452742,106.219365,6815268.19,8909.4234,-8182.7414,43304.4689
177.3258141,120.012106,6815269.92,10553.5849,-5528.9808,43631.9395
177.1577568,132.876443,6815271.21,11444.39,-2801.6437,43936.296
176.8649085,143.819171,6815272.05,11632.5374,-349.1556,44234.683
176.4782636,152.625368,6815272.45,11437.3486,1691.6068,44505.0465
176.0250993,159.553764,6815272.41,10950.1911,3218.4092,44784.4491
175.5255806,164.995046,6815271.92,10324.662,4390.1117,45064.9755
174.9935629,169.306178,6815270.99,9633.7504,5205.9724,45353.2899
174.4383642,172.767134,6815269.62,8926.2134,6091.1848,45601.2186
173.8662751,175.585571,6815267.8,8288.7916,6663.7104,45845.8016
173.2816083,177.912944,6815265.52,7699.9042,7123.6894,46073.8909
172.6873792,179.859813,6815262.8,7136.1853,7485.1937,46291.9704
172.0857406,-178.492401,6815259.63,6595.7102,7784.6114,46497.3907
171.4782607,-177.082983,6815256,6043.8985,8008.9991,46699.1806
170.8661041,-175.866044,6815251.92,5512.895,8202.9077,46886.3744
170.2501507,-174.806419,6815247.37,4997.2965,8360.9976,47061.6718
169.631076,-173.876803,6815242.37,4507.4145,8541.5361,47214.1627
169.0094067,-173.055728,6815236.89,4003.8339,8661.3922,47363.0738
168.3855582,-172.326114,6815230.95,3527.7236,8786.9752,47493.098
167.7598629,-171.674228,6815224.54,3053.7402,8906.1278,47608.7798
167.1325891,-171.08891,6815217.65,2582.8395,8979.5406,47717.586
166.503956,-170.561013,6815210.27,2113.387,9071.6514,47807.9744
165.8741439,-170.082967,6815202.42,1629.8235,9054.7766,47904.9563
165.2433028,-169.648466,6815194.07,1156.8586,9084.425,47978.2396
164.6115582,-169.252211,6815185.23,677.6195,9059.8683,48047.6137
163.9790159,-168.889721,6815175.89,226.3511,9107.4874,48088.6113
163.3457659,-168.557183,6815166.04,-215.9021,9130.8754,48120.3258
162.7118848,-168.251331,6815155.68,-679.9599,9068.195,48154.3457
162.0774386,-167.969355,6815144.81,-1116.8753,8921.8443,48190.6946
161.4424841,-167.708822,6815133.41,-1522.5215,9036.9152,48165.6206
160.8070708,-167.467617,6815121.49,-1929.3054,9082.2818,48140.2354
160.1712416,-167.243892,6815109.02,-2353.8074,9101.1635,48105.1098
159.5350344,-167.036025,6815096.02,-2758.1466,9131.1968,48054.7173
158.8984823,-166.842588,6815082.46,-3152.3279,9178.3349,47987.3686
158.2616144,-166.662318,6815068.34,-3559.1354,9178.4695,47913.8929
157.6244568,-166.494096,6815053.65,-3959.1592,9194.8498,47823.9716
156.9870324,-166.336922,6815038.39,-4358.2359,9205.5422,47721.5746
156.3493617,-166.189906,6815022.54,-4765.0811,9219.3405,47604.482
155.7114632,-166.05225,6815006.1,-5146.5116,9186.2478,47486.1336
155.0733532,-165.923234,6814989.06,-5559.0179,9179.5363,47346.862
154.4350467,-165.802214,6814971.41,-5953.5049,9135.4454,47204.6563
153.7965568,-165.688604,6814953.13,-6346.4058,9116.496,47045.9085
153.1578956,-165.581876,6814934.23,-6720.9968,9090.2423,46879.6184
152.5190742,-165.481549,6814914.69,-7098.2288,9060.1568,46702.6969
151.8801023,-165.387187,6814894.51,-7471.9246,9029.8514,46515.585
151.240989,-165.298391,6814873.67,-7841.3745,8998.8879,46318.6122
150.6017425,-165.214797,6814852.16,-8201.6088,8964.4784,46113.4003
149.9623702,-165.136071,6814829.98,-8561.9724,8931.7619,45897.7037
149.3228791,-165.061909,6814807.12,-8916.6935,8896.4245,45673.7375
148.6832755,-164.992029,6814783.57,-9266.8217,8857.3772,45441.9011
148.043565,-164.926172,6814759.31,-9611.7605,8820.9507,45201.2646
147.4037529,-164.8641,6814734.35,-9953.5311,8783.8698,44952.2872
146.7638443,-164.805592,6814708.67,-10290.0722,8745.6265,44695.8265
146.1238434,-164.750446,6814682.25,-10623.2316,8704.9867,44431.9691
145.4837546,-164.698471,6814655.1,-10952.1069,8664.065,44160.8668
144.8435816,-164.649494,6814627.2,-11276.1982,8623.1789,43882.6344
144.2033279,-164.603351,6814598.55,-11596.0375,8582.3016,43597.5562
143.5629969,-164.55989,6814569.12,-11911.7458,8540.8415,43305.8792
142.9225916,-164.518972,6814538.92,-12223.5197,8499.3983,43007.6347
142.2821148,-164.480463,6814507.93,-12530.9188,8457.0201,42703.5333
141.6415692,-164.444242,6814476.15,-12834.9074,8414.9021,42393.1501
141.0009573,-164.410194,6814443.56,-13134.46,8372.7101,42076.9756
140.3602812,-164.37821,6814410.16,-13430.1078,8329.7969,41755.2749
139.7195432,-164.348191,6814375.93,-13722.6536,8286.1539,41428.2549
139.0787452,-164.320042,6814340.87,-14012.4277,8242.0367,41095.7824
138.4378891,-164.293673,6814304.97,-14299.4876,8196.929,40757.8696
137.7969767,-164.269002,6814268.21,-14582.5699,8151.584,40415.0344
137.1560095,-164.245949,6814230.59,-14862.7857,8106.9004,40066.8755
136.5149891,-164.224442,6814192.1,-15140.7789,8062.3826,39713.2931
