00403002214  58.24217    7.01117    241.000   9.81736346
00403001092  58.09150    7.01133      0.000   9.81778866
00348066157  55.35800    7.01150      0.000   9.81547284
00348066137  55.17450    7.01167      0.000   9.81534537
00042007525  55.27000    7.01167      0.000   9.81539649
00042007526  56.09167    7.01167      0.000   9.81610013
00314020199  58.22200    7.01167    213.700   9.81740701
00348066149  55.28450    7.01183      0.000   9.81543451
00611006088  57.25000    7.01200      0.000   9.81695539
00405000611  58.33667    7.01200    151.000   9.81756412
00406004117  58.36833    7.01200    289.000   9.81732491
00348066158  55.36733    7.01217      0.000   9.81547355
00348066138  55.18350    7.01233      0.000   9.81535735
00348066148  55.27533    7.01233      0.000   9.81543061
00612012047  57.07033    7.01283      0.000   9.81689131
00044120024  57.57383    7.01283      0.000   9.81733286
00348066139  55.19267    7.01300      0.000   9.81535597
00403001148  58.06533    7.01300      1.000   9.81775439
00403002215  58.23700    7.01300    245.000   9.81735639
00348066147  55.26617    7.01317      0.000   9.81539783
00403001160  58.02267    7.01317      0.500   9.81772355
00348066140  55.20183    7.01333      0.000   9.81537527
00348066145  55.24800    7.01333      0.000   9.81539998
00321000043  58.06400    7.01333      2.300   9.81775168
00348066141  55.21100    7.01350      0.000   9.81538508
00348066146  55.25717    7.01350      0.000   9.81540067
00612008006  55.33450    7.01350      0.000   9.81545189
00403002225  58.20617    7.01350    220.000   9.81738356
00348066142  55.22033    7.01367      0.000   9.81538513
00403001158  58.02767    7.01367      2.000   9.81772099
00314020198  58.24133    7.01367    243.800   9.81735005
00348066144  55.23900    7.01383      0.000   9.81540262
00314080219  58.12700    7.01383    207.600   9.81730649
00348066143  55.22983    7.01417      0.000   9.81539402
00044080131  57.22950    7.01417      0.000   9.81698193
00403002216  58.23367    7.01417    237.000   9.81737152
00044230033  57.00250    7.01433      0.000   9.81687681
00044180052  57.27517    7.01450      0.000   9.81700631
00611004009  57.92267    7.01450      0.000   9.81746452
00403002165  58.14183    7.01450      5.000   9.81770691
00403002148  58.16150    7.01450    158.500   9.81744790
00403002104  58.18167    7.01450    130.000   9.81749881
00042007536  55.25667    7.01500      0.000   9.81540905
00042007103  56.70000    7.01500      0.000   9.81649891
00042007503  56.84500    7.01500      0.000   9.81676528
00403002161  58.15250    7.01533    154.500   9.81745163
00314020197  58.29917    7.01583    321.500   9.81721065
00403001149  58.06800    7.01600     24.500   9.81771237
00403001156  58.04183    7.01617     35.000   9.81766158
00406004115  58.37833    7.01633    172.000   9.81753717
00612021005  57.56683    7.01650      0.000   9.81731291
00042007506  56.63000    7.01667      0.000   9.81646385
00321000020  58.02850    7.01667      0.800   9.81771976
00612011257  57.39017    7.01700      0.000   9.81721275
00611006089  57.24183    7.01717      0.000   9.81695532
00612023029  57.76067    7.01733      0.000   9.81737277
00403002103  58.17483    7.01800     75.000   9.81759539
00403002213  58.24717    7.01800    245.450   9.81736038
00403001153  58.05150    7.01817     30.300   9.81768105
00042007524  55.38000    7.01833      0.000   9.81544059
00032000007  55.92000    7.01833      0.000   9.81591000
00042007518  57.14667    7.01833      0.000   9.81692556
00348036063  55.00383    7.01900      0.000   9.81518684
00611009223  56.98967    7.01900      0.000   9.81685439
00403001157  58.03483    7.01900      0.500   9.81772303
00406004116  58.36933    7.01967    172.000   9.81754555
00042007522  55.45833    7.02000      0.000   9.81548393
00042007513  56.33167    7.02000      0.000   9.81638277
00042007520  57.20667    7.02000      0.000   9.81694884
00044020008  56.71733    7.02033      0.000   9.81653614
00403001154  58.04767    7.02050     29.500   9.81767453
00403001152  58.05633    7.02050     30.300   9.81768926
00403001088  58.11350    7.02050     15.000   9.81774813
00403002149  58.16283    7.02050    115.000   9.81752479
00403002102  58.17250    7.02050     55.000   9.81762753
00403002195  58.29633    7.02050    297.500   9.81727038
00044180053  57.26333    7.02067      0.000   9.81698950
00403001151  58.05933    7.02083     35.000   9.81768609
00612009233  56.89767    7.02100      0.000   9.81679447
00044100007  57.40267    7.02100      0.000   9.81721226
00403002200  58.27067    7.02133    250.000   9.81735045
00042007107  56.97167    7.02167      0.000   9.81686209
00044010008  56.90250    7.02200      0.000   9.81683407
00403002168  58.12867    7.02217      0.750   9.81772787
00403002212  58.25183    7.02217    246.600   9.81735888
00611006090  57.23383    7.02233      0.000   9.81695330
00403002217  58.22650    7.02250    205.350   9.81744277
00405000613  58.33150    7.02267    109.000   9.81762016
00044110009  57.41750    7.02283      0.000   9.81721527
00333010050  55.01983    7.02317      0.000   9.81522019
00403002221  58.21633    7.02317    198.350   9.81743898
00403002218  58.23317    7.02317    260.000   9.81734639
00403002210  58.25717    7.02317    249.000   9.81735360
00403002203  58.26400    7.02317    248.050   9.81735335
00406004120  58.35217    7.02317    180.000   9.81752162
00042007514  56.43500    7.02333      0.000   9.81640242
00630001088  58.47383    7.02333    250.000   9.81743075
00044070158  57.06150    7.02367      0.000   9.81689389
00348047002  55.16900    7.02400      0.000   9.81535500
00403001147  58.06467    7.02400     40.000   9.81768415
00348053003  55.34633    7.02450      0.000   9.81548603
00405000612  58.33733    7.02483    110.000   9.81762878
00612006413  56.02333    7.02500      0.000   9.81605164
00042007117  57.15833    7.02500      0.000   9.81689917
00611004008  57.92850    7.02500      0.000   9.81749967
00403002101  58.16467    7.02550     50.000   9.81762259
00333006567  56.00100    7.02567      0.000   9.81601877
00403001089  58.10983    7.02567     20.000   9.81775012
00403002226  58.20317    7.02600    240.000   9.81733987
00044170005  56.81917    7.02617      0.000   9.81674498
00403002259  58.01617    7.02650      0.400   9.81770698
00403001155  58.04400    7.02650     70.000   9.81758939
00403002162  58.15300    7.02650    115.000   9.81751822
00042007113  55.99667    7.02667      0.000   9.81600663
00855000165  56.37000    7.02667      0.000   9.81633528
00044180054  57.25167    7.02683      0.000   9.81697875
00611006091  57.22583    7.02750      0.000   9.81695127
00403002164  58.14583    7.02750      0.000   9.81771796
00044130030  57.75100    7.02767      0.000   9.81739306
00612008005  55.33250    7.02783      0.000   9.81545590
00612021006  57.57283    7.02783      0.000   9.81731691
00612011256  57.39600    7.02817      0.000   9.81721775
00403002222  58.21250    7.02817    198.600   9.81743063
00612012048  57.07100    7.02850      0.000   9.81689833
00406004119  58.34367    7.02883    121.750   9.81762346
00403001146  58.06917    7.02900     50.000   9.81766715
00403002100  58.15833    7.02900     45.000   9.81762520
00403002227  58.19517    7.02900    155.000   9.81746751
00403002197  58.28817    7.02900    313.500   9.81723138
00044120025  57.58250    7.02967      0.000   9.81734984
00333308058  55.50150    7.02983      0.000   9.81555634
00612023028  57.76667    7.02983      0.000   9.81736878
00042007110  55.42667    7.03000      0.000   9.81546016
00042007112  55.82833    7.03000      0.000   9.81587417
00042007527  55.97833    7.03000      0.000   9.81598028
00403002198  58.28050    7.03000    295.550   9.81726433
00611009222  56.99533    7.03033      0.000   9.81686035
00406004118  58.36133    7.03050    140.000   9.81759370
00406004113  58.37300    7.03050    175.000   9.81752944
00406004114  58.36683    7.03083    175.000   9.81752645
00044080130  57.23867    7.03150      0.000   9.81699259
00042007114  56.15333    7.03167      0.000   9.81618095
00042007509  56.44500    7.03167      0.000   9.81641852
00403002163  58.14883    7.03167     10.000   9.81771429
00612009234  56.90317    7.03183      0.000   9.81679741
00611006092  57.21800    7.03233      0.000   9.81695329
00403001130  58.06650    7.03250     65.000   9.81763192
00403001103  58.11617    7.03250     15.000   9.81773731
00403001131  58.07233    7.03267     55.000   9.81765839
00044180055  57.23983    7.03283      0.000   9.81697284
00042007119  56.17667    7.03333      0.000   9.81619140
00309006715  56.27000    7.03333      0.000   9.81622347
00403001051  58.15117    7.03333      5.000   9.81771620
00406004112  58.37833    7.03417    180.000   9.81751656
00403002196  58.29317    7.03467    304.550   9.81725050
00321000183  58.36850    7.03483    310.050   9.81724263
00042007111  55.64167    7.03500      0.000   9.81566503
00042007508  56.49667    7.03500      0.000   9.81634944
00403001143  58.09383    7.03500      0.000   9.81779696
00405000614  58.33517    7.03500    114.000   9.81760870
00348036064  55.00367    7.03517      0.000   9.81520435
00044020009  56.72550    7.03583      0.000   9.81654412
00403001057  58.13100    7.03617      0.000   9.81775437
00611004007  57.93383    7.03633      0.000   9.81751770
00314020200  58.20133    7.03633    188.600   9.81742270
00403002260  58.01167    7.03683      0.500   9.81769814
00403001129  58.06383    7.03683     85.000   9.81759002
00044010009  56.91100    7.03733      0.000   9.81684989
00044230032  57.00167    7.03733      0.000   9.81687528
00611006093  57.21017    7.03733      0.000   9.81695331
00403001003  58.16850    7.03750    200.000   9.81736836
00403001009  58.18683    7.03750    205.000   9.81737089
00406004276  58.29250    7.03750    300.000   9.81726713
00044100008  57.41133    7.03800      0.000   9.81722157
00044110010  57.42667    7.03817      0.000   9.81722011
00321000010  58.00583    7.03833      0.900   9.81770396
00403001132  58.08050    7.03850     65.000   9.81764492
00406004279  58.27833    7.03850    292.500   9.81728061
00406004133  58.33767    7.03850    110.000   9.81762175
00348067001  55.50183    7.03867      0.000   9.81554170
00044180056  57.22800    7.03917      0.000   9.81697115
00612021007  57.57867    7.03917      0.000   9.81732088
00612011255  57.40183    7.03933      0.000   9.81721974
00403001194  58.00533    7.03933      1.500   9.81770351
00403002261  58.01933    7.03933      0.200   9.81768451
00333456824  55.75183    7.03950      0.000   9.81578178
00348047001  55.16950    7.03983      0.000   9.81536117
00042007526  56.10333    7.04000      0.000   9.81610689
00612006414  56.02317    7.04017      0.000   9.81605269
00406004111  58.37700    7.04017    185.000   9.81748950
00348053004  55.34650    7.04067      0.000   9.81547909
00044070157  57.07033    7.04067      0.000   9.81689896
00406004123  58.35933    7.04083    135.000   9.81759452
00403001128  58.06017    7.04100     50.000   9.81764117
00406004281  58.25400    7.04100    267.500   9.81734649
00406004280  58.26033    7.04100    261.000   9.81735018
00406004128  58.34567    7.04100    115.000   9.81762086
00406004125  58.35183    7.04100    140.000   9.81758158
00403001056  58.13950    7.04133      0.000   9.81771048
00042007105  56.81333    7.04167      0.000   9.81671409
00403001050  58.14400    7.04183      0.500   9.81771617
00612008004  55.33050    7.04200      0.000   9.81545991
00611009221  57.00100    7.04200      0.000   9.81686132
00612009235  56.90867    7.04233      0.000   9.81680444
00611006094  57.20233    7.04233      0.000   9.81695522
00612023027  57.77267    7.04233      0.000   9.81736279
00630001091  58.39900    7.04233    362.000   9.81719794
00042007525  55.26000    7.04333      0.000   9.81539302
00333138317  55.21733    7.04350      0.000   9.81540353
00403001145  58.08917    7.04367     20.000   9.81775471
00612007105  55.33283    7.04417      0.000   9.81546389
00612012049  57.07167    7.04417      0.000   9.81690626
00044130029  57.75967    7.04417      0.000   9.81739565
00403001104  58.11700    7.04450      2.000   9.81776875
00321000141  58.27367    7.04450    381.590   9.81708845
00406004122  58.36700    7.04450    235.000   9.81741087
00403001133  58.07633    7.04467    105.000   9.81756600
00042007103  56.71167    7.04500      0.000   9.81649958
00044180057  57.21633    7.04550      0.000   9.81697250
00403002262  58.02783    7.04550      0.100   9.81767665
00314020155  58.19200    7.04583    135.100   9.81749131
00406004132  58.33683    7.04617    180.000   9.81749281
00042007536  55.26333    7.04667      0.000   9.81543795
00042007524  55.37167    7.04667      0.000   9.81543663
00042007506  56.64167    7.04667      0.000   9.81648841
00042007503  56.85500    7.04667      0.000   9.81676870
00044120026  57.59100    7.04667      0.000   9.81736608
00321000006  57.98300    7.04667      2.410   9.81767408
00403001144  58.09183    7.04700      5.000   9.81777703
00611006095  57.19433    7.04733      0.000   9.81695020
00403001058  58.12967    7.04733     15.000   9.81773134
00403001221  57.99567    7.04783     43.000   9.81761443
00042007513  56.34167    7.04833      0.000   9.81640584
00042007514  56.44500    7.04833      0.000   9.81637248
00042007117  57.17333    7.04833      0.000   9.81691345
00611004006  57.93867    7.04850      0.000   9.81751781
00044080129  57.24767    7.04867      0.000   9.81700212
00403001007  58.18683    7.04867    115.000   9.81752759
00403001220  57.98400    7.04883      1.000   9.81768154
00044170006  56.81933    7.04933      0.000   9.81674865
00406004275  58.29617    7.04950    325.000   9.81720571
00403001139  58.10333    7.04983    125.000   9.81755047
00042007522  55.45000    7.05000      0.000   9.81547983
00612011254  57.40750    7.05050      0.000   9.81722479
00612021008  57.58450    7.05050      0.000   9.81731985
00403001195  58.00833    7.05050     60.000   9.81758837
00403001105  58.12517    7.05050     10.000   9.81774620
00403001222  58.00083    7.05067     59.000   9.81758372
00348036065  55.00333    7.05133      0.000   9.81522840
00044020010  56.73383    7.05150      0.000   9.81655204
00403001049  58.14350    7.05150      0.500   9.81771533
00406004124  58.35817    7.05167    255.000   9.81738054
00044180058  57.20467    7.05217      0.000   9.81697294
00611006096  57.18617    7.05233      0.000   9.81695324
00612009236  56.91433    7.05267      0.000   9.81680741
00612007104  55.33933    7.05283      0.000   9.81546690
00406004121  58.36483    7.05283    265.000   9.81736588
00403001002  58.16750    7.05300    140.000   9.81748432
00044010010  56.91933    7.05317      0.000   9.81686145
00042007518  57.15500    7.05333      0.000   9.81693639
00042007520  57.21500    7.05333      0.000   9.81695478
00611009220  57.00650    7.05350      0.000   9.81686734
00044110011  57.43583    7.05350      0.000   9.81722713
00403002264  58.05000    7.05383      0.350   9.81769904
00403001006  58.17967    7.05383    160.000   9.81745302
00403001008  58.19050    7.05383    150.000   9.81747944
00406004274  58.30167    7.05383    325.000   9.81720424
00403001127  58.06067    7.05417     85.000   9.81756698
00348067002  55.50083    7.05467      0.000   9.81551772
00044100009  57.42000    7.05483      0.000   9.81722998
00612023026  57.77850    7.05483      0.000   9.81735475
00032000006  55.92000    7.05500      0.000   9.81590991
00042007107  56.98167    7.05500      0.000   9.81687329
00612006415  56.02300    7.05533      0.000   9.81605664
00403001126  58.06083    7.05550     75.000   9.81758625
00406004277  58.27067    7.05550    300.500   9.81727509
00333010055  55.01950    7.05617      0.000   9.81525590
00348046008  55.17017    7.05617      0.000   9.81536598
00403001138  58.09633    7.05617     25.000   9.81774336
00622000492  58.42250    7.05617    577.000   9.81677552
00612008003  55.32850    7.05633      0.000   9.81546192
00348061039  55.49700    7.05633      0.000   9.81558217
00403001196  58.00983    7.05650     64.300   9.81757169
00403001106  58.12433    7.05650      5.000   9.81775267
00348053005  55.34767    7.05667      0.000   9.81546779
00403001134  58.07183    7.05733     88.500   9.81758118
00406004283  58.25983    7.05733    261.000   9.81736536
00611006097  57.17800    7.05750      0.000   9.81695018
00044070156  57.07883    7.05783      0.000   9.81690406
00403001219  57.98817    7.05817      0.700   9.81768502
00042007527  55.99000    7.05833      0.000   9.81600706
00406004273  58.29717    7.05900    365.000   9.81711880
00044180059  57.19300    7.05917      0.000   9.81697128
00611004005  57.94400    7.05983      0.000   9.81753683
00612012050  57.07233    7.06000      0.000   9.81690828
00403001140  58.09050    7.06000    135.000   9.81753011
00044230031  57.00083    7.06017      0.000   9.81687375
00403001135  58.12133    7.06017      0.000   9.81775506
00403001048  58.14667    7.06067      5.000   9.81772262
00403001004  58.17383    7.06067     25.000   9.81770574
00403001059  58.13283    7.06083     10.000   9.81774150
00044130028  57.76817    7.06100      0.000   9.81738960
00403001055  58.13783    7.06100      5.000   9.81773870
00612007103  55.34600    7.06150      0.000   9.81546987
00403002263  58.03767    7.06150      0.750   9.81768069
00406004127  58.34550    7.06150    265.000   9.81734868
00042007509  56.45667    7.06167      0.000   9.81638523
00612011253  57.41333    7.06167      0.000   9.81723478
00612021009  57.59000    7.06167      0.000   9.81732084
00321000087  58.13567    7.06217     44.890   9.81766609
00406004282  58.26483    7.06233    325.000   9.81725017
00406004131  58.33333    7.06233    354.500   9.81718871
00403001137  58.09950    7.06250     25.000   9.81773408
00611006098  57.16983    7.06267      0.000   9.81694723
00612009237  56.92033    7.06283      0.000   9.81680935
00314020468  58.49883    7.06283    364.600   9.81722735
00032000071  55.99667    7.06333      0.000   9.81599937
00042007113  55.99833    7.06333      0.000   9.81600096
00044120027  57.59967    7.06333      0.000   9.81737747
00403001125  58.06867    7.06333     80.000   9.81759317
00403001114  58.10650    7.06333     50.000   9.81769592
00333006573  56.00117    7.06383      0.000   9.81602746
00403001111  58.11250    7.06400     65.000   9.81765826
00403001136  58.10400    7.06417     30.000   9.81773133
00403001110  58.11617    7.06417     55.000   9.81766994
00403001047  58.15133    7.06417     10.000   9.81770640
00042007110  55.42667    7.06500      0.000   9.81545013
00611009219  57.01217    7.06500      0.000   9.81687132
00403001197  58.01483    7.06500     85.000   9.81752820
00403001060  58.12700    7.06500      5.000   9.81773666
00044080128  57.25667    7.06567      0.000   9.81701345
00406004285  58.25983    7.06600    290.000   9.81730782
00406004286  58.25367    7.06617    294.500   9.81728230
00044180060  57.18150    7.06633      0.000   9.81696746
00042007112  55.82833    7.06667      0.000   9.81586409
00042007114  56.15333    7.06667      0.000   9.81619192
00042007508  56.50500    7.06667      0.000   9.81634219
00044020011  56.74217    7.06700      0.000   9.81656185
00612023025  57.78433    7.06733      0.000   9.81734682
00348036066  55.00333    7.06750      0.000   9.81523775
00611006099  57.16150    7.06783      0.000   9.81694614
00403001054  58.13900    7.06783      5.000   9.81773615
00042007119  56.17500    7.06833      0.000   9.81621587
00403001124  58.06250    7.06850      0.000   9.81771045
00044110012  57.44500    7.06867      0.000   9.81723425
00333308064  55.50133    7.06883      0.000   9.81554492
00403001001  58.15433    7.06917     10.000   9.81772157
00403001005  58.17700    7.06917     65.000   9.81762899
00044010011  56.92783    7.06933      0.000   9.81686376
00042007111  55.64167    7.07000      0.000   9.81567392
00042007526  56.11500    7.07000      0.000   9.81614467
00612007102  55.35267    7.07017      0.000   9.81547493
00403001218  57.98983    7.07017      1.000   9.81767917
00403001063  58.13450    7.07017     26.000   9.81770029
00403001046  58.15433    7.07017      5.000   9.81773574
00612008002  55.32650    7.07067      0.000   9.81546493
00612006416  56.02300    7.07067      0.000   9.81606062
00611004004  57.94950    7.07067      0.000   9.81755489
00403001122  58.07050    7.07100     25.000   9.81769174
00403001115  58.10583    7.07100     35.000   9.81771127
00403001113  58.10933    7.07100     60.000   9.81767571
00044100010  57.42883    7.07117      0.000   9.81723753
00321000023  58.04083    7.07150    138.930   9.81740664
00406004272  58.29600    7.07167    336.500   9.81718722
00348046007  55.17117    7.07183      0.000   9.81540478
00403001141  58.09067    7.07183    140.000   9.81751637
00927000000  58.13833    7.07183      9.100   9.81772810
00403001053  58.14483    7.07200      2.000   9.81772399
00348061038  55.49650    7.07217      0.000   9.81556422
00314020156  58.15667    7.07217      8.800   9.81772009
00348053006  55.34683    7.07233      0.000   9.81543628
00044170007  56.81967    7.07233      0.000   9.81674949
00612021010  57.59567    7.07250      0.000   9.81732278
00612011252  57.41900    7.07283      0.000   9.81724173
00406004284  58.26067    7.07283    300.000   9.81728405
00622000491  58.38333    7.07300    514.000   9.81686186
00855000165  56.41000    7.07333      0.000   9.81636204
00042007514  56.45333    7.07333      0.000   9.81637953
00612009238  56.92617    7.07333      0.000   9.81681638
00611006100  57.15317    7.07333      0.000   9.81694715
00042007117  57.18667    7.07333      0.000   9.81692352
00622000493  58.45683    7.07333    621.000   9.81668990
00044180061  57.17000    7.07383      0.000   9.81696175
00403001116  58.09783    7.07433    165.000   9.81747635
00406004130  58.33650    7.07433    382.000   9.81714169
00042007525  55.25167    7.07500      0.000   9.81538399
00042007118  56.32500    7.07500      0.000   9.81635386
00042007105  56.82333    7.07500      0.000   9.81671442
00044070155  57.08750    7.07500      0.000   9.81690999
00403001217  57.99617    7.07517     20.200   9.81764280
00403001198  58.02200    7.07517    131.900   9.81743257
00406004126  58.35033    7.07550    340.000   9.81721225
00612012051  57.07300    7.07600      0.000   9.81691321
00611009218  57.01783    7.07650      0.000   9.81687328
00042007536  55.27000    7.07667      0.000   9.81544457
00042007524  55.36167    7.07667      0.000   9.81542916
00042007103  56.72167    7.07667      0.000   9.81650986
00042007503  56.86333    7.07667      0.000   9.81677445
00403001192  58.03183    7.07700     98.500   9.81750626
00403001142  58.08617    7.07700    172.000   9.81744028
00403001035  58.14133    7.07700     10.000   9.81774581
00044130027  57.77717    7.07767      0.000   9.81738166
00333456818  55.75167    7.07783      0.000   9.81576844
00403001193  58.02617    7.07783    100.000   9.81749886
00309006716  56.31333    7.07833      0.000   9.81609530
00042007513  56.35333    7.07833      0.000   9.81636160
00042007506  56.65167    7.07833      0.000   9.81645389
00611006101  57.14467    7.07883      0.000   9.81693922
00612007101  55.35917    7.07900      0.000   9.81548094
00403001117  58.09317    7.07950    115.000   9.81756178
00403001010  58.15650    7.07950     40.000   9.81772233
00612023024  57.79033    7.07967      0.000   9.81734083
00044120028  57.60817    7.08000      0.000   9.81738511
00406004129  58.32867    7.08033    373.500   9.81715309
00403001061  58.12517    7.08100    114.500   9.81755606
00333138311  55.21750    7.08117      0.000   9.81542366
00406004287  58.24883    7.08117    282.000   9.81729479
00044180062  57.15867    7.08150      0.000   9.81695398
00042007522  55.44167    7.08167      0.000   9.81548282
00611004003  57.95500    7.08167      0.000   9.81757094
00403001118  58.08183    7.08200     85.000   9.81760269
00403001034  58.14533    7.08233     10.000   9.81774012
00044020012  56.75050    7.08283      0.000   9.81657667
00044080127  57.26567    7.08283      0.000   9.81703098
00044230030  57.00000    7.08317      0.000   9.81687381
00612021011  57.60117    7.08333      0.000   9.81732377
00403001123  58.06733    7.08333     75.000   9.81758769
00348036067  55.00350    7.08367      0.000   9.81524123
00612009239  56.93167    7.08400      0.000   9.81681831
00612011251  57.42467    7.08400      0.000   9.81724768
00611006102  57.13633    7.08417      0.000   9.81693712
00044110013  57.45400    7.08417      0.000   9.81724352
00403001062  58.12733    7.08467    150.000   9.81748662
00612008001  55.32417    7.08483      0.000   9.81546698
00044010012  56.93633    7.08567      0.000   9.81685886
00612006417  56.02267    7.08583      0.000   9.81606463
00403001215  57.99883    7.08583     30.000   9.81762136
00403001191  58.03483    7.08583     95.000   9.81751829
00403001036  58.14033    7.08617     90.000   9.81758387
00042007527  56.00167    7.08667      0.000   9.81601675
00042007520  57.22500    7.08667      0.000   9.81700701
00403001011  58.16067    7.08683     40.000   9.81773136
00348046006  55.17200    7.08750      0.000   9.81542953
00612007100  55.36567    7.08783      0.000   9.81548395
00044100011  57.43750    7.08783      0.000   9.81724524
00348061037  55.49733    7.08800      0.000   9.81556040
00611009217  57.02367    7.08800      0.000   9.81688328
00406004289  58.24483    7.08817    255.500   9.81731241
00348053007  55.34667    7.08850      0.000   9.81543905
00403001216  57.99350    7.08850      1.000   9.81766938
00333010060  55.01900    7.08867      0.000   9.81528035
00403001033  58.14900    7.08867     15.000   9.81774087
00044180063  57.14733    7.08900      0.000   9.81694440
